Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,hour_of_day,day,Amount_log
15817.0,-4.64189285087538,2.90208643306647,-1.57293870931742,2.507298518227,-0.871782564349351,-1.0409025722626,-1.59390073966645,-3.25490508581579,1.90896268593707,1.07741752106048,3.33850216040272,-6.54261034532574,1.09953638182128,-3.26647554459315,1.01472790444294,-4.84238307827835,-5.269876299726,-2.34466857415508,1.95922405409272,-0.465679220344122,1.96359666634146,-0.217413915973245,-0.54933995583883,0.645545202036521,-0.354557818794591,-0.611763845006479,-3.90808047547799,-0.671248265147117,11.39,1,4.0,0,2.516889695641051
17220.0,1.18978435670385,0.942289402014327,0.0823341450498769,3.02404970580847,0.412406009418248,-0.214414558479438,0.0535578385040748,-0.110353351082093,0.883797757350066,-0.554223900525873,0.154921008931302,-2.77675657494788,1.6412066261065,-0.45607695680899,-1.24041439240797,0.857322735948866,1.70702446635297,0.526349196477535,-0.865104609842214,-0.143434644974988,-0.502635558485173,-1.04739752764089,-0.0567520238885425,-0.340688404752184,0.541235201259928,-0.0983002868955662,-0.0030411199129353,0.049819020358336,3.79,1,4.0,0,1.5665304114228238
19762.0,-14.1791651073631,7.42136996239257,-21.405835744128,11.927511869244,-7.97428068736155,-2.20271027666529,-15.4716122801735,-0.356594909586509,-6.38012489838839,-13.3482776536659,10.1875873241664,-14.5639797552132,0.59375935763569,-14.4915983463022,-0.281392503951236,-8.2641288443605,-12.4398049728466,-4.83707902601307,0.753149847889189,1.00276434172175,-2.36683606243662,1.13095519799655,0.991153238179024,-1.03313210707298,-0.327179344936207,0.634692903522304,2.17190494464567,-1.39528768393339,1.0,1,5.0,0,0.6931471805599453
21413.0,-9.62819067526447,5.41076850115867,-7.39116646730034,1.66317053751009,-6.0879586072292,-1.93817364970339,-3.59990994937867,5.95205441226828,0.989964228166407,0.610619374909363,-1.17446313485438,-0.067274208761913,2.27938044476501,5.84050471748064,-0.211635411908207,1.16636594607522,3.09002888205394,0.403272953346632,-0.511441264928672,-0.0194373504201521,0.0982441291484781,-0.310455254184442,-0.283371691203191,0.708302301584774,0.0116908981340954,-0.441672548575922,0.0961528207883126,-0.0661199686293705,89.99,0,5.0,0,4.5107496103686
21587.0,-0.607784389855905,1.31918081471563,0.758243075439344,2.8686988797033,1.22330669995554,0.0737303385731838,0.93156948420884,-0.372569308156588,-0.408198181484047,0.614958687148518,-0.361714129959725,-2.94663341797619,2.64011292651256,1.67695345218016,0.182878324906013,-0.174310440155123,0.422021802025014,0.375232321797864,1.10636474290047,-0.0612316716438327,-0.126207329017001,0.0848821191821249,-0.0136115734719745,-0.633473386612253,-0.0780637438399402,0.240244208877144,-0.0555836633956817,0.0866763118862128,26.51,0,5.0,0,3.3145495749364833
25198.0,-15.9036352020113,10.3939171427504,-19.1336024646827,6.18596883540498,-12.5380209157442,-4.02703044708406,-13.8978265981985,10.6622517826007,-2.84495398482036,-9.66878891236125,7.39441941053863,-11.6356300484755,1.42327692545531,-8.64045910049478,-0.674719538892936,-7.69556878829619,-13.6841395944616,-4.77740603940726,1.26834277321029,1.50156541071894,1.57754822493456,-1.28013712313136,-0.601294526869194,0.0404039214626868,0.99550197117886,-0.273742711729157,1.688135896398,0.527830799573719,99.99,1,6.0,0,4.6150215020384655
25231.0,-16.5986647432584,10.5417508026636,-19.8189818085279,6.0172946473619,-13.0259010501237,-4.12877900260013,-14.1188648469369,11.1611439952369,-4.09955143059712,-9.22282550730978,6.32936467621872,-8.95219071159749,-0.138363691274054,-9.82505442102721,0.0572235922374037,-7.54168742379503,-14.2595985921417,-5.03505152375192,1.43226792970939,1.53491982113512,1.72585282658181,-1.15160577552799,-0.680051901875725,0.108175914514646,1.06687834149611,-0.233720431391328,1.70752055210726,0.51142316911239,99.99,1,7.0,0,4.6150215020384655
25254.0,-17.2751911945397,10.8196653713117,-20.3638859739149,6.04661174671427,-13.4650333517322,-4.16664724489873,-14.4094479851747,11.5807967244857,-4.07385571204177,-9.15336803834587,6.21088301172371,-8.77857203246194,-0.0613674966661798,-9.57466229922106,0.0492885399107771,-7.41848727872681,-14.1027718764864,-5.01642333521081,1.39031436050276,1.54497046707519,1.7298040916597,-1.20809608165502,-0.726839224163999,0.112539673508366,1.11919347248491,-0.233188990129274,1.68406299250578,0.503739738280361,99.99,1,7.0,0,4.6150215020384655
26585.0,-19.8563223334433,12.0958932259299,-22.4640827464876,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.6485074722661,13.2768048056341,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.08803351213651,0.230824969324902,-8.57897327333454,0.000946636693186,-6.94774606726094,-13.4728970076501,-4.94021082886802,1.23014255193802,1.58292955492187,1.75072984045421,-1.40963570908141,-0.809809278333882,0.121396659905885,1.35030007077468,-0.224291873525585,1.59762136835254,0.476919818025438,99.99,1,7.0,0,4.6150215020384655
26863.0,-21.2091195927913,12.6521968313004,-23.5539329441267,6.17407791004356,-16.026658125511,-4.42219459449987,-16.2294437253382,14.1160019049786,-3.92274144947115,-8.72024451506225,5.49388683652872,-7.7408158639401,0.384814230466723,-8.078240669038,-0.0148996037313368,-6.7012888702885,-13.1592668578419,-4.90303149501704,1.1462752482696,1.60243883702914,1.75844007534189,-1.52258816196329,-0.903860197993699,0.130166452450156,1.45485651906738,-0.223214403323927,1.55092845004664,0.461459566763514,99.99,1,7.0,0,4.6150215020384655
26931.0,-22.5616992591298,13.2089042844176,-24.6438187771226,6.23253182330679,-16.905611362323,-4.49743871970001,-16.8101841919321,14.9551067734604,-3.87129682308601,-8.58126551626339,5.25698760960799,-7.39361499215009,0.538800829120431,-7.57755201800709,-0.030725531904052,-6.45478323655342,-12.8456565242928,-4.86591773720169,1.06244185030067,1.62144422472126,1.76598663639159,-1.6355166467436,-0.998316503452087,0.138972227361725,1.55935014018173,-0.22212451669,1.5044246600224,0.445919826109776,99.99,1,7.0,0,4.6150215020384655
27252.0,-25.9424344479142,14.6019980426299,-27.3686502881266,6.37839460769688,-19.1040334039646,-4.68480620428185,-18.2613929340355,17.0525663121462,-3.74260500983864,-8.233721369876,4.6648362538527,-6.52566786025865,0.92375858946558,-6.32597461208273,-0.0702237027595964,-5.83836021908828,-12.0616957125199,-4.77334851403019,0.852969608454831,1.66730429040185,1.78431598423494,-1.91775921336107,-1.23578743924962,0.161104731783341,1.82037804128869,-0.2193590586868,1.38878576213598,0.406809649908512,99.99,1,7.0,0,4.6150215020384655
27784.0,0.288028928428076,0.965681439446855,-1.45949519977085,1.92186300234526,-1.91241402974899,-1.13028190025527,-2.81426265960526,0.648663224885543,-0.695262639845074,-3.46568908576121,2.35161910622909,-3.82670531942496,-0.767569849115369,-4.8528669146236,1.66486300420352,-2.61736133003734,-4.83555830647772,-1.92175160139324,-0.385884175181753,0.330916894188196,0.603127128021142,0.380690182113136,-0.0641251755885565,0.271380100640141,0.33721953478356,0.626155869423677,0.565124825956713,0.305925255390835,23.36,1,7.0,0,3.192942442841696
29785.0,0.92376442016477,0.34404807190464,-2.88000365579163,1.72168007534123,-3.01956477860235,-0.639736122583852,-3.8013245024591,1.29909588513018,0.864065471140902,-2.89525166830126,3.02816223099618,-2.54917730779636,-1.56043182473423,-2.97131675769274,1.07889539651163,-4.70201182527384,-4.90809850732764,-1.5088732903485,3.0016850593747,0.170871765618069,0.8999311755668,1.48127100376248,0.725265549161058,0.176959582872624,-1.81563797523647,-0.536517111308732,0.489035020411905,-0.0497285787992942,30.3,1,8.0,0,3.4436180975461075
34020.0,0.925688546064135,-0.419525966393025,0.0665797216865205,0.310316385596025,0.58435146226327,2.05345987856833,-0.381226224310873,0.621528571518524,0.208712259530579,-0.266815467789675,1.42729496719315,1.42452438452314,0.152000637495204,0.172323285575091,0.222489660242877,-1.1465034451896,0.738078734247149,-1.9753086508008,-0.773103342280806,-0.0669371143305111,-0.0668960952593251,-0.0351032073751124,-0.0138377224931032,-1.64513541914462,0.160728518102812,0.520346471151621,0.0249481222187964,-0.0083955292859376,74.19,0,9.0,0,4.320018243389936
34882.0,1.15647217591523,0.016933010997362,1.14078978637864,1.19220429999975,-0.676120352727025,0.265896759977808,-0.642539951183101,0.210333828764121,0.407602042446347,0.0776774093857649,0.769639219748005,1.16435017246801,0.546991778805876,-0.181909012635509,-0.147093731479535,0.554522605527374,-0.820891912372153,0.745561045728068,-0.0718878775461862,-0.0906374259560939,0.15608125885352,0.624600014490327,-0.14341980519929,0.0394275886039691,0.538470290487212,-0.240655733322997,0.0675431928339977,0.0226794888090743,1.0,0,9.0,0,0.6931471805599453
35261.0,-0.685025084715448,-0.311532458174063,2.21950949114169,-1.11190771281243,-1.23995774753665,0.862565274703395,-0.0736468287822102,-0.0904042546091839,-0.93755072140574,0.819812836430825,0.443017858073147,-0.109654172449069,0.871022704226033,-0.675331784378674,1.07974739189113,-0.614725564145656,-0.78796514671405,2.57578922876338,0.316304333436811,-0.349713626265162,-0.169867884683019,0.318875210853136,-0.0563071143776153,-0.437703520209759,-0.412550869829752,1.18913123496034,-0.204789398767145,-0.206663201542519,125.9,0,9.0,0,4.843399374720342
35771.0,-3.21895201068387,2.70853541135777,-3.26304158740062,1.36186594394607,-1.64577567536596,-1.85298187130258,-3.06995821412732,-1.79687585578416,-0.213356097435365,-3.55198400939375,3.77974953895486,-6.98477147722078,-1.14097718858781,-9.37787845231763,0.921463506707037,-4.65207119462111,-9.09423129737693,-3.08254995409724,0.132330776389272,0.571654488206511,1.80787725006384,-0.890421395077162,-0.325814386573867,0.123039596922715,-0.0930137472776971,0.232105969675678,-0.310518998304807,-0.745294626799623,60.6,1,9.0,0,4.120661870539474
35953.0,-4.84437152213983,5.64943864783758,-6.73039574613665,5.25284201867297,-4.4095661499774,-1.74076745609347,-6.31169852901067,3.44916731253577,-5.41628435913526,-7.8335555711125,3.6573495649865,-7.7814479532704,1.50772042676786,-8.60475886835984,0.0105926875670707,-6.55397325691037,-12.6243936527694,-4.98990973846596,1.64541389333247,0.284555090358885,1.19488835625662,-0.845752531858704,0.190673885417928,-0.216443252531192,-0.325033100382822,-0.270327592956951,0.210214051535782,0.391854886292055,111.7,1,9.0,0,4.724729421045731
36778.0,1.06675751924242,-0.987316387677974,-0.0992370591508278,-0.307302036467075,-1.06262023345694,-0.994216228154616,0.0184898592148769,-0.348546739602825,-0.838796660919994,0.537730172556602,-0.718755976905204,0.04131628407417,0.314593994290477,0.0332347293722343,-0.0352974849652733,-1.77887710664351,0.309999071476335,0.616346414882135,-0.518269071077619,-0.13399746707803,-0.34170780948021,-0.769532811651251,-0.161709942339596,0.45220913716328,0.374352578296729,1.0726618572176,-0.101152507852587,0.0288822198931489,182.54,0,10.0,0,5.212432627390867
39389.0,1.15032005657769,-0.724876958423798,-0.0088911711914564,-0.750744433584723,-0.553995383157069,-0.0022059069793569,-0.334439625465648,0.133648152504773,-1.24221984207545,0.751553782000093,1.59996849992755,0.298518173698195,-0.812917318526194,0.743097666538893,0.624845977959175,-1.72539547789672,0.42627439047116,0.0614002830715459,-0.930472194122961,-0.46100793707174,-0.669094151462035,-1.68086434124582,0.291932073286192,-0.334216936101113,-0.246748697329373,0.661749040374591,-0.0650645002440468,0.0011469560130845,74.99,0,10.0,0,4.330601752681694
40024.0,1.02989306368688,-1.41551553471472,0.387368705529458,-0.577719860905609,-0.83125395289234,1.0253921218337,-0.893716530373224,0.163630033205084,0.0310101662837656,0.217424926285986,-1.63916392891261,0.0032024433320106,1.45291428383402,-1.15563549337235,-0.427945343334323,0.825269017192366,0.401958795772582,-1.63755514367381,1.01463854669348,0.52205378385129,0.066263152426237,0.0345151935899266,-0.318362938063174,-1.25773489224591,0.465927544853965,-0.15165928028999,0.040283778125371,0.0431842384096165,200.0,0,11.0,0,5.303304908059076
40221.0,-0.357034873332269,-2.93658704616372,0.266157641702269,0.713515953017704,-1.75638304645455,0.667040847923251,0.15376295142947,0.166119277395289,0.923831922672127,-0.670526287317606,1.05506073113121,1.12960372732195,-0.466967386156193,-0.0624189369543827,-0.603595636130117,-0.0929598290186392,0.221966387231686,-0.377695380738781,0.155383348409212,1.43306044076138,0.304800157741682,-0.6287441776287,-0.573747339316309,0.118424360830745,-0.264385093719086,0.874896475496652,-0.169016265246907,0.133236283467521,775.65,0,11.0,0,6.654989798433916
40276.0,1.15937314510686,2.84479469928473,-4.05067950821309,4.77770088131929,2.94898004123771,-2.01036111013216,1.74408581794948,-0.410286521869204,-2.45019774688553,-2.04216786301424,1.84409317018026,-2.42593281501277,-1.5842751343556,-7.2083115791564,0.459828383286257,2.37529619792022,6.4435098643744,2.59184606301795,-2.88977035831304,-0.059264385833904,-0.176541018596848,-0.433469859425429,-0.529323202003731,-0.597019604985794,1.33595405267787,0.547092070642555,0.0099789442639121,0.160769150049196,1.0,1,11.0,0,0.6931471805599453
40742.0,-2.37753280180283,0.520539361927579,-8.09413945532841,8.00535147326105,2.64075021376276,-3.38158645291742,-1.93437244067366,0.562322111872781,-3.10402718606356,-3.05121035544102,5.73576265915634,-4.74769250131792,-0.784223284478966,-10.7163393018774,0.656516978131348,-1.14246727231018,0.91859080878698,1.12633522330277,0.0929734778841175,-0.634747080915274,0.148284201590387,0.7210995412337,2.66129069804724,-0.508619933518595,-0.401656629278738,0.587611216267645,0.500326371108344,0.551759687906722,1.0,1,11.0,0,0.6931471805599453
40919.0,-2.74048250153169,3.65809481979987,-4.11063552027473,5.34024166876747,-2.66677476000958,-0.0927818149405728,-4.38869880914515,-0.280132705503576,-2.82189458229917,-4.46628416302479,3.96979981229186,-7.34671678644283,-1.16331176961366,-8.22556891234807,0.82500183194645,-6.77286703365235,-8.81578542555918,-4.56885928410549,1.12659865645629,0.185325269832133,2.41749541196206,-0.0977119508973041,0.382154506973307,-0.154756519767143,-0.40395592644091,0.277894930235294,0.830061638644528,0.218690442242457,112.33,1,11.0,0,4.730303916744857
41138.0,-4.59561704249556,5.08369023030901,-7.58101461744265,7.54603279503791,-6.94916456384443,-1.72918492987346,-8.19019171984817,2.71466961013434,-7.08316933143187,-11.1412776902967,7.38185937432083,-14.4686550955305,0.299659909360646,-13.602211465597,0.516112699650764,-13.5632729563133,-23.8156358284126,-9.17055721888169,3.66952343976659,1.68216030642087,2.24897122592187,0.566843572297808,0.0337440528595468,0.591783408003629,0.334228764687698,0.386801106292112,2.16389776726335,0.983103834042297,340.11,1,11.0,0,5.832205005910728
41147.0,-5.31417320646342,4.14594361146639,-8.53252245892907,8.34439167363678,-5.71800820787464,-3.04353608094129,-10.9891846672722,3.40412865609659,-6.16723364181153,-11.435623996076,7.67453383416429,-14.2960914258331,0.526938923712363,-15.4450258118019,0.991651201275811,-12.3913460034009,-22.5416517287861,-7.98672065349455,2.99255446334225,1.15001731865814,2.33146580801509,0.862996305559532,-0.614453237551036,0.523647877136623,-0.712593271662611,0.324637964828057,2.24509146635599,0.497320848969724,88.23,1,11.0,0,4.49121730591206
41186.0,1.26784946672497,-1.50667205078734,0.26432363024703,-1.29117387262885,-1.36612082365479,0.222989746501749,-1.09938374445841,0.154661616082063,-1.6013852147236,1.4116763662273,0.640932371553092,-0.473297103774313,-0.659096254697431,-0.20325738982618,-0.948896436526221,-0.871426175792962,0.902005123426558,-0.135612069327135,0.210837491965175,-0.249316263674611,-0.282563332263128,-0.502467513566702,-0.0414598403376899,-0.333825622392214,0.322607555379304,-0.216773896257283,0.0288464637900524,0.0147137305239019,99.8,0,11.0,0,4.613138355637268
41203.0,-8.42681446458936,6.24165891255794,-9.94646974501132,8.19961393161759,-8.21309336768256,-2.52204605104398,-11.6430282742756,5.33950009801351,-7.05101582770698,-12.2653238444006,7.04773274001302,-13.7429528415799,0.821627223133927,-14.1074642630375,1.02047093981622,-11.8478871921138,-21.6739867132891,-7.78404247450965,3.20430921695579,0.563869352833826,2.42746037443776,0.692666548056743,0.0203051671536146,0.499809093124917,0.467593621860553,0.483161969665241,1.19567086957704,0.198294350072086,88.23,1,11.0,0,4.49121730591206
41233.0,-10.6457996485752,5.9183066586857,-11.6710425949575,8.80736917876038,-7.97550136587277,-3.58680634405361,-13.6167970541448,6.42816934590602,-7.36845129274034,-12.8881582878915,6.85495311388866,-13.2116950297251,1.03561234332246,-13.7789556397675,1.04044835530024,-11.2903278082585,-20.5780220491922,-7.54782411219534,3.11847976563045,-0.0461701790327979,2.57196959291347,0.206809359357246,-1.66780140024191,0.558418754024331,-0.0278978765982558,0.354253781525514,0.273328726801416,-0.152908080809092,0.0,1,11.0,0,0.0
41237.0,-10.2817840384715,6.30238478416897,-13.271718028752,8.92511547634157,-9.97557831146449,-2.83251346361162,-12.7032526593299,6.70684583868978,-7.07842395823848,-12.8056831898117,6.78605830197451,-13.0642398936784,1.1795245105938,-13.694873039573,0.951479176238826,-10.9542857275047,-20.5835927904158,-7.51726213169106,2.87235363605874,-0.247647527731929,2.47941350799644,0.366932842343897,0.0428046480276363,0.478278891799746,0.157770817898023,0.329900959238367,0.163504340964582,-0.485552212695879,118.3,1,11.0,0,4.78164132910387
41313.0,-13.8972058704019,6.34428045616839,-14.2816664432471,5.58100899740718,-12.8871331616131,-3.1461763671985,-15.450467216827,9.06028147442157,-5.48612077680694,-14.6764702497464,5.1483517210937,-10.7495919949504,1.58548896754337,-9.79801207658904,0.733276999106463,-12.675268899047,-20.7406637223494,-8.15366802624724,5.2283417900513,-1.02522792390103,3.05808183846397,0.941180290424241,-0.232710298333368,0.763508019302571,0.0754562386388435,-0.453839571774416,-1.50896825698328,-0.686835738780169,9.99,1,11.0,0,2.39698576841553
41505.0,-16.5265065691231,8.58497179585822,-18.6498531851945,9.50559351508723,-13.7938185270957,-2.83240429939747,-16.701694296045,7.51734390370987,-8.50705863675898,-14.1101844415457,5.29923634963938,-10.8340064814734,1.67112025332681,-9.37385858364976,0.360805641631617,-9.89924654080666,-19.2362923697613,-8.39855199494575,3.10173536885404,-1.51492343527852,1.19073869481428,-1.12767000902061,-2.3585787697881,0.673461328987237,-1.4136996745882,-0.46276236139933,-2.01857524875161,-1.04280416970881,364.19,1,11.0,0,5.900417766089615
41743.0,-2.14441147422114,1.0734990949761,-2.77366294436956,1.38439373061694,-4.01547712730958,0.747235431622141,1.52563753547227,0.192987836205386,-2.43186196584916,-4.15583783449678,4.35477463025116,-2.87240010922107,0.468875462284219,-4.55566674751092,0.699671492981511,-2.90114077639634,-4.67466711122835,-2.21362325223921,1.29616504982889,0.668123787084126,0.14465327974064,-0.885681640451265,0.625098628062992,0.0965268919194303,-0.189454895625625,0.532908314019749,0.423044721673666,-0.210266310409715,802.52,1,11.0,0,6.689002075969221
41991.0,-4.56634156694274,3.35345148012501,-4.57202780762531,3.61611930403552,-2.49313810882875,-1.0899997127127,-5.55143306976649,0.44778308394893,-2.42441402571208,-5.69992228265959,3.58682418337431,-6.63622904939297,-1.1281764439465,-7.24554959537009,0.638325536245456,-6.85681003898144,-8.85187850534679,-4.5918832274368,0.936939858866071,-0.249127726683026,2.67446587862872,-0.0208799797343963,-0.302447083877198,-0.0863964000107124,-0.516059779833395,-0.295102234035121,0.195985145691014,0.141115102721758,1.0,1,11.0,0,0.6931471805599453
43494.0,-1.27813773524814,0.716241580332591,-1.14327922918382,0.217804800631468,-1.29389046969973,-1.16895152511977,-2.56418198278833,0.204532467641239,-1.61115462297744,-1.25028553742691,3.36736102310858,-4.58309584545642,-0.806939683730076,-5.20830522179452,0.525823682164556,-1.81591431259746,-5.24911146794949,-2.19669120679566,2.10905264474381,0.817203155491914,0.490182667533974,0.470427403079725,-0.126261344339209,-0.126644458784455,-0.661907559467122,-0.349792996571914,0.454851068382725,0.137843477172283,24.9,1,12.0,0,3.254242968705492
43784.0,-0.343852091693717,1.4475303855693,0.0197067500513498,2.75416974599604,0.0996497131687113,-0.0641036793206924,0.655235638733336,0.41703758025223,-1.81648252780183,1.03651317519961,0.518737485013643,-0.0753965030851521,-0.602534491295803,1.16772549116663,0.110111109600786,0.0468580120421473,-0.1062835129279,0.630244832384593,1.15651373165385,0.19445866110766,0.242626625893694,0.574137747668372,0.218365897219255,-0.0019502454512097,-0.975815464931891,0.102874825204702,0.333828305419449,0.2347230001431,71.91,0,12.0,0,4.289225803818339
44247.0,-5.85505665138033,-5.01472430200625,-0.426515944216749,0.553023755423243,-4.61424748632378,3.61432861674481,5.67340917855467,-0.921780588067577,0.711814859465745,-1.19277545834332,1.48916355367961,0.367411617993601,-0.256400390768265,-0.956404178625104,-0.304786935975782,0.640300727016546,-0.221604519120143,-0.91554978927447,-0.105568115667503,-2.84006441173827,-1.20020534209098,0.296393717709892,2.2205515519583,-0.11778690550528,0.772413771921233,1.00358454772486,0.236218070243658,1.3606615485418,1380.55,0,12.0,0,7.230961336252872
44532.0,-0.234922308660103,0.355412643473604,1.97218278594888,-1.2555927126284,-0.681386509254345,-0.665731671302037,0.059110489686438,-0.0031532770910343,1.12245113562848,-1.48124586053984,-0.473852105914046,0.9221844195147,0.913513839827119,-0.499349578859305,0.933898442932603,-0.560471962989049,-0.207706529097452,0.380541571066627,0.574335960915453,-0.0034694628125566,0.220670430492642,0.912107214037724,-0.286337679755902,0.451208246513352,0.188315252003614,-0.531845781256926,0.123184687838547,0.0395806345060398,1.0,1,12.0,0,0.6931471805599453
45541.0,-1.51924353075082,2.30849245367643,-1.50359931953802,2.06410058377601,-1.00084505842829,-1.01689703316417,-2.05973051990126,-0.275166374590629,-1.56220609694371,-2.75579692797163,3.43824825990431,-3.52152936013651,-0.918761288376486,-4.45210024854037,0.499313753853031,-2.90790343439971,-5.24864639527919,-0.936814652613817,1.16012029433585,0.175018552247898,1.30787143187069,0.102825644139183,-0.0177462832428156,0.149695925673219,-0.0966024680642115,-0.369114567720136,-0.0192440931269227,-0.20831909164279,1.0,1,12.0,0,0.6931471805599453
